uid,time,content,v2_up_count
2962869614,374188,弟弟好可爱,7
1047171198,374318,弟弟好聪明,7
3095467655,375993,太可爱了,1
1049180263,375300,爷爷学中文了,8
4151586975,378000,弟弟的侧颜也好帅啊,13
762057130,383291,弟弟好聪明,9
2271604290,389054,第一次看见爸爸午休,354
2963444468,389000,爸爸肯定是偏头痛,12
2654459149,392000,爷爷好心疼自己的儿子,256
491770754,398244,最喜欢看这一家子,6
38181621,399614,弟弟的上衣又失踪了。,213
3594552918,400888,需要彩排！,8
1836282711,405869,要彩排哈哈哈哈哈,120
2670579423,406417,弟弟真的很聪明,9
3582468927,408000,彩排,
2051218694,409731,彩排开始,9
1304884720,409731,彩排开始,4
85952511,412000,墨一这小衣服好好看！,
3425428288,414241,墨一厉害了，浅化一下哈哈,1250
3296896912,415000,8G少女,509
3244751108,419833,和哈哈哈哈哈哈哈哈哈哈哈哈,298
1304884720,419833,和哈哈哈哈哈哈哈哈哈哈哈哈,5
3822720433,420000,白雪这期造型好漂亮,4
983284109,421122,浅化一下哈哈，中文十一级了,179
1053039615,424000,浅化一下哈哈哈,261
3737642051,425000,啊哈哈哈哈哈哈浅化,188
1219077983,425777,浅化哈哈哈哈哈哈,14
1228750131,428267,好可爱啊,7
762057130,431689,哈哈哈浅画一下,12
1088585079,432086,哈哈哈好可爱啊宝宝,168
2055508024,432218,哈哈,2
3786289002,433869,墨西哥好可爱,14
3378007081,435000,这就是有姐姐的弟弟哈哈哈哈哈哈哈哈,325
88302740,435000,哈哈哈，我有点期待,11
1047171198,436782,浅化一下，好专业的术语,332
1379332251,438724,好可爱,4
4088983225,439000,赤膊美男 在线化妆,3
99269470,440856,又要彩排了哈哈哈哈哈,4
983284109,440905,想起李承铉给7哥化妆了哈哈哈哈哈哈,163
1304884720,440905,想起李承铉给7哥化妆了哈哈哈哈哈哈,9
2191000736,442000,太可爱了吧啊啊啊啊啊,65
3092912747,442976,弟弟好帅呀,9
2125816296,442000,弟弟太可爱了我的天,3
585835767,443000,弟弟你可爱,9
3329755701,443000,哈哈哈哈哈哈哈弟弟,5
642333058,444666,这就是有姐姐的弟弟哈哈哈哈哈哈哈哈,11
2125816296,447000,弟弟好乖,3
1452058461,448489,裤子要掉啦,5
3910269364,448000,弟弟太萌了,13
1699796812,448265,弟弟好可爱！！！我360度旋转尖叫！！,1
1687491649,450922,弟弟的小肚子,325
2728150445,451937,弟弟笑鼠人,7
983284109,451681,弟弟就是用来玩的呀,551
1961799896,451548,哈哈哈哈和哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,
762057130,451814,好可爱,
3425428288,452068,弟弟是姐姐的玩具哈哈,383
1522626237,452000,太搞笑了墨一墨汐 太好玩了,1
3161032992,452000,没人？,1
1066788775,453000,太好玩了哈哈哈哈哈哈哈哈哈,8
3417516048,453587,弟弟真的好乖,2
645579476,454000,这个场景让我想到了娜恩和健厚，都是可爱的孩子,16
781623792,454000,底迪的小肚子哈哈哈哈哈,9
3173127424,455000,我弟小时候也是这样,3
3634622721,455000,有人吗,3
3284517281,457000,哈哈哈哈哈太可爱了,12
399923647,457794,哈哈哈哈哈哈哈浅化一下,12
3910269364,457000,墨汐好乖,7
3570891755,458000,有人,1
1153641283,459000,注意‼️前方高能,13
1510787790,459940,太可爱了,3
4078897967,461553,弟弟真的太可爱了吧 ,
2874468093,462461,玩弟弟一定很有意思,219
1014654048,463836,我想说画的比我好,7
1961799896,463770,好乖啊弟弟,1
5436082,465542,弟弟真的是姐姐的玩具哈哈哈哈,240
1304884720,465542,弟弟真的是姐姐的玩具哈哈哈哈,15
3779230474,467190,好可爱呀弟弟,9
1392118409,467000,弟弟好可爱,5
3642648614,468407,弟弟的小肚肚哈哈哈,4
1687491649,469956,弟弟还会说等我一下,569
3116581338,469000,前方高能,18
1428176694,469608,哈哈哈哈哈哈哈哈哈哈哈哈哈哈弟弟,17
585835767,470000,前方高能,11
1692476459,470000,前方持续高能,1
67645138,473000,弟弟又光溜溜了～,268
2764403761,473000,前方高能！！！,13
531757109,476006,1岁就会2岁惊讶什么,3
1199371739,478042,我吃饭呢,5
1833390458,478150,太可爱了啊啊啊啊弟弟好可爱,3
762057130,481907,好棒,
3003920915,483359,墨汐太逗了还还给姐姐炫耀,129
1304884720,483359,墨汐太逗了还还给姐姐炫耀,108
50392870,484073,哈哈哈哈哈弟弟救命笑的我肚子疼,518
3003920915,485324,弟弟好可爱,1
3003920915,486892,我又来听英剧发音啦,13
3003920915,486212,突然闪现的爱他美金主爸爸,8
4029187206,486000,哈哈哈哈哈哈哈😂弟弟太可爱啦,4
800685786,487011,海尔兄弟来了,12
3003920915,487098,快来喝卓傲，get先锋自护力,2
3003920915,488321,卓傲快来管管弟弟哈哈哈,7
970383227,488000,哈哈哈,1
3003920915,488673,卓傲相伴，每个温馨时刻,1
3003920915,489028,自护力卓越可见,
1425331310,490164,弟弟，我在吃饭,3
3003920915,490621,爱他美卓傲自护看得见,3
892250079,491130,弟弟真可爱,1
3003920915,491138,爸爸和爷爷之间明显亲近了哈哈哈,7
3003920915,492504,卓傲帮助宝宝提高自护力,3
970383227,492000,弟弟 哈哈哈,5
3003920915,492681,爷爷心疼儿子啦,1
1278302342,493060,哈哈哈哈长大会后悔的弟弟,324
3003920915,493255,顿顿顿喝卓傲，卓越自护看得见,4
3524022593,493525,弟弟太可爱了,4
3003920915,493732,卓傲展现卓越自护,1
3003920915,494931,墨汐在闹，爷爷在笑,10
3003920915,495888,弟弟攒了好多婚礼素材笑鼠我了,12
3003920915,495297,有谁跟我一样是来蹲金主爸爸卓傲的！,3
3003920915,495729,墨汐放飞自我，太可爱了,7
3003920915,495379,选卓傲，get宝贝们同款neinei,2
704570927,496936,婚礼影像+1哈哈哈,7
3003920915,496469,爷爷好宠溺墨汐呀,5
3003920915,496525,喝爱他美卓傲，自护卓越可见,2
876790528,497000,弟弟你长大会后悔的🤣,9
3003920915,497347,弟弟小淘气太可爱了点哈哈哈,7
3003920915,497367,感谢爱他美卓傲赞助，墨汐太可爱啦,3
2175665156,498000,弟弟：我free啦哈哈哈哈😂,197
3003920915,498753,爸爸快出来管管弟弟,8
3003920915,498442,金主爸爸闪现看娃,5
3003920915,498208,爱他美卓傲，带给宝宝卓越自护,2
3003920915,499845,墨汐以后有你后悔的,19
2257487433,499268,婚礼素材加一,369
2991070264,504000,哈哈哈哈哈哈哈宝宝,7
1047171198,504158,弟弟你长大会后悔的哈哈,1085
3003920915,504266,姐姐：世间的纷扰与我无关哈哈哈,23
1304884720,504266,姐姐：世间的纷扰与我无关哈哈哈,10
1667278909,504977,哈哈哈哈,
1506075639,507150,他结婚的时候一定要放这个,325
2995161067,507902,爸爸和爷爷长得挺像的,
24423726,509686,哈哈哈爱他美金主爸爸来了,2
3756578848,509159,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈弟弟啊，你会后悔的哈哈哈,231
1517097330,512000,妈呀,
3095467655,513394,狂放的墨西哥,6
1302183822,515057,哈哈,5
1670259215,517000,哈哈哈弟弟真的太可爱太搞笑了,1
3783939899,519296,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊~~~~~~~~~~~~......,9
2071491103,521951,影片留着，以后就知道 了,367
1304884720,521951,影片留着，以后就知道 了,11
3176271837,522779,不太理解，这样的视频大可不必吧,7
3565866668,530000,等以后放婚礼上,327
3995273153,532448,这一段好像花园宝宝了面的,2
3565866668,533000,婚礼素材有了,222
1670259215,533000,太牛了哈哈哈弟弟,1
2216426769,536312,好可爱,7
2096469118,537000,没裤子的弟弟哈哈哈,148
762057130,537964,哈哈哈弟弟好厉害 会的好多,15
1304884720,537964,哈哈哈弟弟好厉害 会的好多,16
3667049404,538610,弟弟好可爱,12
5436082,539645,好搞笑弟弟,11
2421484901,541687,弟弟的衣服 就跟封印一样 全脱就会疯狂气力,5
38181621,542371,这段在弟弟的婚礼上播一下。,205
1595798911,545794,太可爱了哈哈哈哈,10
3684731470,548551,长大后给他看看哈哈哈哈哈😂😂,9
3498292153,549000,弟弟好可爱,6
396574106,550000,后期：我好难,9
3205637481,551414,谁带娃谁崩溃,9
73880527,551000,爷爷一点不管啊,7
844695313,551822,蜡笔小新 弟弟,2
4151586975,557000,笑晕啦哈哈哈,133
62114447,561000,蜡笔小新本新啊哈哈哈,54
4035715473,562651,救命，弟弟会这样做其实是故意的，他太知道放肆的力量了,23
2216426769,562943,太可爱啦,17
2125816296,563000,弟弟太搞笑了哈哈哈哈哈哈哈,23
319606184,564000,弟弟你长大会后悔的,495
3864316939,564979,婚礼素材,38
1304884720,564529,弟弟放飞自我哈哈,22
1066788775,565000,救命啊弟弟,666
2724565858,565000,弟弟你会后悔的弟弟,14
904272414,565916,弟弟太可爱了，,20
1849461487,566906,结婚素材高清哈哈哈哈哈哈,660
1008067186,566000,哈哈哈哈哈哈哈哈墨汐弟,
960268150,566604,笑得肚子痛,
926444764,566000,哈哈哈哈哈哈哈哈哈哈哈哈哈哈 太喜欢弟弟了,6
1256681688,567964,墨西哥好可爱,12
1306010038,567952,你长大看了更搞笑,3
2904824746,567000,蜡笔小新哈哈哈哈😂,
535083351,567027,hhhhh我弟弟也这样在家,
4063860089,567000,弟弟你真的我哈哈哈哈哈,22
3075304155,567085,哈哈哈哈哈哈哈哈哈哈哈哈哈，弟弟太可爱了,5
100237302,568000,结婚放出来哈哈哈哈哈,12
3665380370,568100,宝宝你长大以后会后悔的,22
1302601242,568000,结婚素材加一,9
2410248637,569000,婚礼视频素材,11
265919373,569595,哈哈哈哈哈，弟弟好可爱,4
2183523055,569271,婚礼素材呀,3
1379332251,570664,姐姐好淡定哈哈哈,400
4027996144,570385,我已经替弟弟抠出了一座大城堡了。,4
1488722268,571180,婚礼循环播放2333333,319
3281455996,571048,弟弟绝了,6
3292388056,572036,学蜡笔小新,18
4043123228,573000,弟弟啊哈哈哈,6
1238540729,573000,哈哈哈哈哈哈哈哈哈好可爱,9
2834529544,573574,笑死我了,5
1304884720,573000,哈哈哈哈哈哈哈哈哈好可爱,5
175357397,574000,心疼后期哈哈哈哈,197
3910269364,574000,绝了,
2291658023,575000,墨西哥婚礼素材预定,20
3329755701,575000,哈哈哈长大了婚礼上方放,16
4029187206,575000,哈哈哈哈哈哈哈😂弟弟长大会后悔的,5
2542399872,575419,二宝太可爱了吧！,7
3155386729,576303,高清黑历史,11
244252170,576065,哈哈哈哈哈哈哈哈墨西哥,10
1926506287,579000,哈哈哈哈哈😂？,10
3749803787,581000,太可爱了,8
1857583267,581288,长大了完了,2
2171135800,581498,弟弟的黑历史都是高清版本的,1
372927369,582107,弟弟长大会后悔的哈哈哈哈,148
2396671125,585000,弟弟，你以后会后悔的,4
3244751108,585491,高清黑历史~~哈哈哈红红火火恍恍惚惚或或或或或或或或,154
2764403761,585280,红红火火恍恍惚惚,5
2437680663,587915,好可爱啊哈哈哈哈哈哈,9
1540524038,587702,蜡笔小新zen,12
781623792,588000,前方高能,19
781623792,589000,你以后会后悔的弟弟,463
3717577667,591844,弟弟好可爱呀,9
983284109,591886,弟弟以后剪这段放婚礼上,656
1190682246,591909,弟弟，这段录像可是要跟你一辈子的！！,508
3425428288,592879,救命哈哈哈弟弟你长大会后悔的,30
2929493992,592000,婚礼上，就播这段～🤣,480
1962295359,592000,弟弟哈哈哈哈哈哈哈哈哈哈,16
1626862578,592661,墨西哥婚礼视频有,20
1304884720,592879,救命哈哈哈弟弟你长大会后悔的,9
4146966804,592000,哈哈哈哈哈哈哈哈哈弟弟都是在哪学的,6
50392870,593041,？！！！！又震惊又好笑,48
1313371456,593235,总感觉弟弟神似蓝多多,4
3664434855,593327,救命哈哈哈哈哈哈,6
2724565858,594000,九敏弟弟你真的 一定会后悔的无地自容,11
3409542115,594031,弟弟啊啊啊啊啊啊啊啊,18
238448712,594059,哈哈哈哈哈哈哈墨汐哥你长大了一定要看啊,6
319606184,594000,弟弟哈哈哈哈哈,23
904272414,594730,哈哈哈哈哈哈，,5
1909624865,595000,哈哈哈哈哈结婚放大屏,20
609739024,596310,哈哈哈哈哈哈哈哈哈哈哈哈,2
1133073669,596452,以后婚礼上轮回播放,31
2013819107,596189,弟弟你以后会后悔的哈哈哈哈哈哈哈哈,8
1152702737,596904,弟弟我在吃饭,1
2604001468,597000,墨西哥太搞笑了,20
265861024,597286,鼻涕笑出来了，哈哈哈哈,5
1595798911,597197,笑晕了哈哈哈,18
2764403761,597483,老天爷啊啊啊啊啊,21
1593167055,597000,哈哈哈哈哈我真的好喜欢墨汐哥,13
1152702737,597984,救命啊哈哈哈哈哈哈,1
1067550543,598967,墨西哥，你会后悔的！！！,10
3985760198,598000,笑到眼泪出来,5
899431903,598558,弟弟真的好好玩了，哈哈哈,24
3920906964,599100,哈哈哈哈哈哈哈哈哈墨西哥你……,26
1231866795,599000,哈哈哈哈哈哈救命啊,12
727066739,599000,笑死我了,12
2150118339,599000,哈哈哈哈哈哈弟弟,6
3685952306,599611,等你长大好弟弟哈哈哈哈哈哈哈,
4173699615,600723,弟弟啊啊啊哈哈哈哈哈哈哈,5
3684731470,600242,结婚后放一下哈哈哈哈😂😂,3
520775678,600000,救命！太逗了,5
5436082,600337,弟弟你哈哈哈哈,2
3282037814,600109,弟弟你,
1019257121,601110,弟弟你长大会后悔的,104
2342604316,601133,弟弟，全是你的笑料！哈哈哈哈哈哈,15
762057130,601665,救命弟弟,4
3111353443,602890,20后的黑历史,421
2651937614,602000,爷爷膝盖应该不舒服,1
2460748232,602453,哈哈哈哈哈哈哈哈哈哈哈哈哈  弟弟 ,
1517097330,602000,炸裂😂,3
4026860251,602000,你会后悔的,7
2229273352,603000,笑抽🤣,6
2100333289,603263,这么大年纪 ,
462643466,603438,哈哈哈哈哈哈哈哈哈,
1540524038,604175,蜡笔小新真人版哈哈哈哈哈哈哈,344
1406775312,604184,弟弟太好笑了哈哈哈,11
3910269364,604000,都说了闻了两次,14
266151687,604000,救命了哈哈哈哈哈,7
3943604999,605059,哈哈哈哈哈哈哈哈哈弟弟太可爱啦,15
570098100,605000,好期待长大后看这个视频的墨汐,1
3625420304,605551,弟弟,1
1503292471,606608,黑历史,4
1248558163,606009,弟弟 你会后悔的,3
1906857428,608112,墨西哥等你长大了看到这段会后悔的,14
2408006194,608585,弟弟我在吃饭啊哈哈哈哈😂😂,9
4029187206,608000,哈哈哈哈哈哈啊哈哈哈哈哈哈哈😂弟弟太可爱啦,2
1509651494,608383,孩子啊，哈哈哈哈哈哈哈哈,7
3473445740,608000,长大会后悔的,5
1463402110,608693,笑抽🤣,
1438021648,609740,哈哈哈,
3684731470,610012,现在的孩子名场面都是高清的哈哈哈哈哈,13
3685923033,610428,弟弟你,
99559893,612900,笑死我了,7
847363111,612409,我天，风扇同款,1
2652293457,617000,视频留着以后弟弟婚礼放出来,14
3847274668,617000,结婚一定要放,2
1893534205,617321,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈弟弟的黑历史,2
2219098524,618000,4k超高清,9
983284109,619963,姐姐是见过大世面的人哈哈,651
2619789386,620158,姐姐这一幕超美,19
2281898311,620158,姐姐这一幕超美,5
1819517630,620417,救命，弟弟以后婚礼上播放,
4151586975,620000,墨汐太可爱啦,4
1117048675,621000,魏晨笑的好好看呀哈哈哈,122
2274214352,621000,弟弟太搞笑了哈哈哈,13
2691552474,623890,长大给他的婚礼上放这段,86
341180998,623013,婚礼上一定要循环播放~哈哈哈哈,12
3062217014,623276,哇，画的好美啊,1
8564820,623096,让允诺他们家来,1
1155414941,624477,弟弟长大会后悔的,11
1947503328,624576,墨汐哥我真的,4
1057402405,625000,好好看哦,1
2958724194,625996,沉浸式化妆,151
3415735869,625369,没人？,
1387297287,633959,弟弟也太搞笑了啊,280
1887991853,637541,静等弟弟长大哈哈哈,5
543963504,638000,太爱弟弟了,1
1806020578,638000,墨一笑起来好甜,11
1271913354,638806,必须放婚礼上,1
1133073669,638282,比我画的好,3
929128190,642000,第一☝️,2
38181621,650826,爷爷很冷漠，一句hello。,12
2709095450,653751,感觉爷爷有点无措,395
408653826,653717,幸好我是09的,
4063860089,656000,离异很久这反应很平常吧,1000
4066365212,659000,爷爷的表情哈哈哈哈,212
1168286491,659000,没人吗,1
3972522532,661772,墨汐你长大了会后悔的,5
4211838563,663568,姐姐很可爱,13
1900786842,671000,她家能放下这么多人吗,224
478319717,679000,无人区,
535848813,687810,老头都670了，怎么能干活儿呢？一干活就容易摔倒，,319
1304884720,687810,老头都670了，怎么能干活儿呢？一干活就容易摔倒，,12
1663241776,692747,翻新好好好,8
2302068117,694000,离婚了,1
2803274819,696386,奶奶应该来的比较多一点吧，也可以说中文可以交流,21
1793882372,697884,爷爷72岁了,5
247304317,697903,又得演练了,287
785205497,699000,72了,
402396412,702000,这个发音好爱啊,1
2157271831,707751,最喜欢这一家,3
1836282711,708125,又要开始彩排了哈哈哈,394
1663241776,708951,开始了哈哈哈哈哈,167
2793976172,708000,哈哈哈哈😂,4
2051218694,709092,排练开始,7
3144997580,710000,而且爷爷还语言不通,1
1620755413,714049,又要表演,3
876790528,715000,彩排之家🤣,49
551628437,720220,天天准备各种惊喜,5
2125816296,720000,弟弟好圆好可爱,
5436082,721986,又开始彩排啦哈哈哈,6
1252780009,721000,我感觉这样很好 很重视来的每一个人,4
1608961886,722000,彩排哥,1
3505540859,723110,他家我看着都累,4
2689990033,723000,厉害,3
3790645595,724000,明明可以轻松带娃，非要把自己搞这么累,27
2830982549,725924,墨西哥要看车,5
1152702737,729380,那是用心带娃，那么多爸爸丧偶带娃还值得夸了？,7
2718925332,730000,总是爷爷一个人在客厅,144
1620755413,732353,带娃没法轻松吧,10
797096154,735473,带娃不是一个轻松的活,7
2322189178,737979,说带娃轻松的，都没带过娃吧？,18
370619640,740000,因为在一起的时间很少 所以要更加珍惜 ,344
