uid,time,content,v2_up_count
2682674696,92695,三喜宝宝,11
467088133,93752,狗都瘦了 我还没瘦,33
3010737901,94952,先来看小米小宝和三喜宝宝啦,8
1173049190,94449,我不期望20斤。我想瘦个5斤,1
1863610569,95626,最期待的两家合体,11
3594927848,96020,西瓜都能瘦，为何我不能瘦？,354
2070401712,96645,好喜欢这家 好多动物,6
2823972523,96144,三喜宝贝,1
3677424851,97038,我最爱的互联网女儿：小米和三喜！！！！！姐姐来啦！！！！,58
2081049212,97000,三喜宝宝我来了,4
2446726240,98698,怎么瘦的,6
1864139754,98643,三喜宝宝,3
638711346,98293,我太爱三喜,
537282015,99508,客人要来，没你们的位置,1
3301613692,101000,阿宝喜欢猫猫,10
735654223,101000,连西瓜都瘦了20斤了,86
783827798,101000,我爱三喜,
2082515241,102948,好爱小米跟三喜,4
2533602240,103000,抹布架嘞,6
3318828100,103000,我也没瘦,2
2682674696,103195,先来看下期,
2925119387,103187,哈哈哈哈哈哈哈,
305722413,105927,大实话，主持人很会讲,672
4286576980,107802,三系妈妈爱你,3
3036185714,108925,吃完瓜回来，处处都像修罗场考古,22
1593158074,109000,家务活真的好累谁做谁知道,200
2142201609,110170,阿宝喜欢猫猫,434
3628432077,110735,隐形家务,3
2310107940,114000,西瓜没人给他喂饭可以不吃，你可以么😆,182
2690936274,116169,三喜宝贝(´∀｀)♡,11
3568154890,117733,三喜宝宝！！！！,11
3566647822,118049,原来密逃里面说叫西瓜的动物在这儿啊！,20
324038753,118000,三三好漂亮,18
870572088,118930,三喜：这深莫呀,14
3568154890,119049,三三啊啊啊啊好好看！！,118
234917271,119000,妈妈好漂亮,19
870572088,120968,三喜真的好像宫崎骏漫画里的小女孩呜呜呜,17
3008180246,120000,三三好漂亮,4
2446726240,120300,西瓜如何瘦的,1
2118806455,120000,三三好漂亮,4
3131912714,120000,我爱三喜,1
154934314,121000,他们一家三口好好,1
717096800,122120,三喜宝贝,
638711346,123359,三喜宝宝！！！！,3
423653185,124000,他家这两只猫永远都在桌上,251
3022860291,124809,这个碗我有同款诶，开心哈哈,4
1519829355,125875,1,1
3714115416,126886,三喜好可爱,6
3375933218,127000,人家真的很用心在招待啊,22
2599979557,128996,三喜，好乖啊，姐姐好爱啊,472
2443749525,128222,三喜美,1
3784335715,129000,同款裙子耶✌️,9
2373162797,130130,三三的腿好好看,11
3577700282,130000,安娜好美呦,2
2736253223,130000,主人准备礼物,1
3738786229,131000,看来有抢过啊哈哈哈哈哈,39
2877006293,131000,我以为不让她9块9抢沙发呢 哈哈哈哈哈哈,19
987482826,132567,那个西瓜是俱乐部的西瓜,2
3859691596,132000,三喜的衣服好看,17
120971872,132957,同款裙子,
2851734654,132625,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,
2005936353,133861,哈哈哈哈哈哈哈哈哈哈好搞笑啊！,2032
2677270681,134000,我以为不让她抢九块九的沙发,17
735982798,134000,想知道锁锁礼物到了没哈哈,16
562983902,134000,这一季就看葛爸他们家到处串了😂,11
608767557,135000,好喜欢三喜宝贝 哈哈哈哈哈哈哈哈哈哈哈,9
3766160822,135905,哈哈哈,4
2482181960,137000,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！,96
717096800,137221,好可爱啊三喜宝宝,27
2863245732,137000,哈哈哈哈哈哈哈哈哈哈哈,2
2854635129,138000,哈哈哈哈哈哈哈哈哈好好笑,87
3775746232,138000,哈哈哈哈哈哈哈哈,2
736630990,140000,哈哈哈哈哈哈哈,
1370716531,140000,哈哈哈哈哈哈,
3377438314,141000,各讲各的主打的就是陪伴,81
1172544683,141074,哈哈哈哈哈哈哈哈哈哈哈哈太可爱了,32
800918171,141000,我以为三喜也玩手枪哈哈哈哈哈哈,17
870572088,141817,三喜：哈？好,25
1883078071,141849,   哈哈哈哈哈哈哈哈哈哈哈哈哈,1
1963054509,142028,哈哈哈哈哈跨服聊天了要,19
1734863213,142000,哈哈哈哈哈哈哈哈哈哈三喜懵懵：我都没动,17
1333028602,143218,红红火火恍恍惚惚,9
638711346,144410,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！,3
2528243979,145000,三喜好乖哦,21
608767557,145000,哈哈哈哈哈哈哈哈哈哈哈哈哈,1
97337157,146000,我以为她家有🔫哈哈哈哈哈哈,37
633565660,147000,各说各的，哈哈哈哈,767
1089748629,147620,各聊各的,59
3956210301,148198,哈哈哈哈    ,5
1870308739,149256,三喜太可爱了,15
2992981496,149000,三喜为啥一直背着考拉小书包啊,
1333028602,149723,哈哈哈哈哈哈哈哈哈哈哈哈,1
3477153407,150851,我以为她家有🔫哈哈哈哈哈哈,39
77764581,150833,我还以为抢沙发,25
2911236113,150887,三喜好可爱,5
2308958600,150000,哈哈哈哈哈哈哈哈,2
4140522327,153000,第一次看三喜玩电子产品,603
1170145424,153897,三喜好乖哦,26
638711346,153418,三喜太可爱了,11
2625641089,153000,哈哈哈哈哈哈哈哈哈哈,1
3317294983,154391,三喜好乖哦,17
368972798,155000,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈三三你真的 我笑晕,1990
1827632419,155170,各说各的，哈哈哈哈,71
62414268,155551,笑不活了,6
2307593158,155659,阿米。三喜宝哥我来啦,5
3010737901,156234,哈哈哈哈哈哈,1
4280085800,156000,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,
1543883538,157637,笑死了,3377
2356428057,158504,好可爱三喜宝宝,37
1567676596,159079,笑死我了,11
3586050063,159942,哈哈哈哈哈哈哈哈哈哈哈哈,2
3551900031,160896,哈哈哈哈哈哈哈,1
2763309881,160651,哈哈哈,2
2384828825,161364,三个人都没在一个频道上,1027
1697622899,161606,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈三三你真的 我笑晕,318
1719774709,161000,来了宝宝们,14
1250347257,162000,我和妈妈理解的一样哈哈哈哈哈哈哈哈,13
3571465495,162036,哈哈哈哈哈哈哈哈哈,1
615052449,163425,哈哈哈哈哈哈,1
3161929414,163081,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈三三你真的 我笑晕,22
3214167618,163000,哈哈哈哈哈哈哈哈哈,
1632911134,164830,哈哈哈哈哈哈笑晕了,2
3677446177,167000,三喜和小米小宝太可爱了吧,92
1567676596,167262,绝了哈哈哈哈哈,19
3068426619,169000,三喜很可爱,15
2193717718,169000,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈,
3028715814,170899,各说各的,7
3298233457,170451,哈哈哈哈哈哈哈哈哈,2
3761770610,173071,三喜宝宝也好可爱呀,2039
858339989,173000,三喜家好真诚,97
1538937683,175932,三喜好乖,8
870572088,177794,三喜：好，是，好,705
1734863213,177000,抱抱三喜宝宝,15
3775746232,177000,三喜真可爱,25
3566313801,177000,不养宠物的看到这么多宠物会恐惧,8
1170145424,178963,三喜宝宝也好可爱呀,33
2308958600,179000,真乖,1
2910231767,180331,来喽,
3161929414,180843,三喜宝宝也好可爱呀,6
4044041557,181000,好乖的老大,8
1988864478,181795,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,
3019586988,181000,哈哈哈哈哈哈,
3610360069,182278,书包里面是麦呀，麦太重了，如果挂裤子上裤子就会往下掉,28
1513734705,182000,我滴乖乖！太爱了,14
1567676596,183661,抢沙发可还行,263
3248245120,183000,这个沙发好舒服 ,3
3077667563,183000,三喜好可爱哦,18
3689418402,183000,三喜好可爱！,9
1504317343,185000,敷衍,16
20852294,186000,三三真的好漂亮,41
2756339681,188529,包包里面放的话筒 小孩子别在裤子上会垮裤子,48
1170145424,189057,我滴乖乖！太爱了,661
1827632419,189691,敷衍,4
74017597,190000,哈哈哈哈哈好可爱,7
2606159569,191000,手链好好看呀，她的,7
3441682467,191285,三喜宝宝,1
1677939127,191000,葛爸来了给三喜改善伙食哈哈哈,408
319066755,191000,乖宝宝,1
2510556766,192393,这只猫猫好可爱,22
2844145952,192553,锁锁发型请托里老师修修,5
3915245852,193000,太乖了我的三喜宝贝,11
2741500182,193000,三喜我的宝宝,1
2875735227,194947,星爵快乐曲  哈哈哈,5
1746650874,194876,听得到的,2
3161929414,194958,猫猫好可爱,9
3463678727,195475,三喜真的好可爱,15
3732510119,195119,三喜太可爱啦,9
1632911134,195766,我的三喜宝宝好乖喔,
735982798,195000,猫猫好可爱,7
1118855545,195000,好可爱三喜,3
3124715301,197911,小书包里面是收音设备,7
1860454979,197000,三喜真的好乖乖,2
1156084418,197000,哈基米哈基米 胖宝宝胖宝宝,2
38181621,197789,姗姗专门换了衣服。,8
2085053611,197212,猫猫啊好可爱,1
491967815,198000,三三好漂亮啊,148
3143673753,198000,三喜宝宝太可爱了吧救命！！，,15
427633869,198000,三喜好可爱啊,6
608767557,198000,好可爱的猫猫,3
1164327700,199991,三喜好可爱,905
283466738,199957,哎呀三，三喜好可爱哟,2
1395567507,200167,三喜家真的好热情哇,14
2393492429,200000,猫长得好像况盛哈哈,
3530358838,200000,我滴豆来,
3236868670,202395,宝宝们背包是为了放麦,228
3372864395,202097,包里有卖,8
4146380710,202519,真的三喜就是我的梦中情娃,5
2851734654,202710,铃声是星爵快乐曲,8
3152381421,203885,可爱！~,1
3076255888,205906,三喜好可爱啊,127
2404953807,205000,三喜小乖乖,6
4247091678,206000,句句有回应的三喜,19
4094949161,206782,这几个女儿我都要,3
1683287800,207067,三喜宝贝真的好乖啊～,1
712843775,208000,呜呜呜好可爱的三喜,7
1588604160,208000,三喜宝贝太可爱啦！,3
990220212,208207,有麦,
1450738007,209951,三喜好可爱,11
3423412816,209393,书包有麦,3
2680689661,210661,三喜宝宝特别可爱！,3
359706975,211000,小宝：how are you,1576
402675171,211000,怎么这期他们还在这。。。,24
4189082578,211000,宝哥：好啊游,30
350060542,211252,况爸比葛爸大啊,4
15437469,212661,阿宝宝这句How are you好标准呀！哈哈哈,9
3116678411,213718,小宝好可爱啊啊啊啊啊,731
1196101405,213000,人行道停车1000千块，猜猜我怎么知道的，啊哈哈,6
3066368190,213482,三喜好可爱,3
1926454232,214000,小宝还会英文啊,15
3617610606,215941,小宝好可爱啊,13
2087744256,215000,阿宝宝!!!!!!!!,5
1450784319,215960,付丽茹我在这里,5
2628627475,215949,书包有麦,3
2820146381,216935,哎呀，小宝，宝宝超可爱,3
1810190642,216802,小宝：how are you,552
2023012747,216000,三喜,1
2070401712,217686,啊啊啊好可爱,5
2142201609,218682,小宝：how are you,45
2778063919,218361,你们都要女儿，我要锁锁,6
2878967885,218898,车停斑马线?,3
2820146381,220148,小宝你好可爱,5
3930027040,221798,石头岛？？？,2
553653736,222000,阿宝宝：好啊又,140
1360955217,222888,小宝：how are you,14
2179695173,224403,你们都要女儿，我要锁锁,5
4053445040,225000,哪个小区,1
660983380,227000,小宝说好啊油哈哈哈哈哈哈哈,810
2516745606,227765,怎么把车停在了斑马线上,52
3513733205,227000,空手,5
4238898961,227000,又是这个裤子,
632199408,228000,小宝：我来rua,12
1455254369,228537,哈哈哈小宝宝,10
2206475298,228000,空手,2
4238898961,229000,这个裤子穿了多少期啊,
3951203436,229478,妈呀英文,
3593627442,229671,车停在斑马线上？,5
1073301623,230000,小宝宝真的好可爱啊😍,572
1557485214,230078,小区不错,2
735982798,231000,还封闭路段了呢,14
2142201609,232286,阿宝宝来啦阿米来咯,212
782494041,236378,阿宝家里的猫猫呢？,365
38181621,236912,小宝超喜欢猫猫。,8
2510940201,236711,小米脚挺大的,6
3531027784,236603,他喜欢恐龙,3
3194784388,236864,到底哪个是胶鞋啊,3
1309292171,237609,因为包包里有麦吧,7
2730716834,239000,我也想去rua猫猫 rua三喜,3
3555717835,241152,车停在斑马线了哎,2
3064050314,241448,小宝！！！,
664687452,241000,租的车吧，应该有人开走的,
3161929414,241104,小宝说好啊油哈哈哈哈哈哈哈,9
1926454232,242000,这小区绿化很好,22
3736079663,243467,三喜一家好真诚,48
2276562448,244000,工作人员会开走啊,22
1767737984,245000,好细心啊,2233
2418474383,245000,天啊太好了,14
1900814489,245000,我有三三穿的同款裙子😂,12
1005468606,246000,况爸好细心,2151
2528243979,246000,况爸好细心,560
1759698887,246000,好细心,7
3626732926,246000,好贴心呀,30
2618853615,247000,挖去空手,11
1819517630,247869,阿宝宝姐姐亲亲,11
683674177,247386,先来看小米小宝,11
4279725420,248015,小米的衣服好好看,12
638711346,248833,三喜一家好真诚,3
1170145424,249321,好细心啊,10
3307712345,249000,三喜一家真的好真诚！！,3
3463678727,250111,三喜一家真的好好，待客之道,789
3214167618,250000,好细心,1
3657389423,250908,小宝好可爱,
1472864556,250017,况爸好细心,19
906669185,250000,最害怕的就是猫,6
903069761,251000,这两家好好啊,10
78180055,251150,况爸好细心,6
3161929414,251121,好细心啊,7
2142201609,251922,阿宝宝,5
903069761,252000,况爸太细心了吧,17
1360955217,252998,好贴心呀,5
2069011644,252430,矿上好有耐心，好有责任心啊,11
1120733359,252000,好贴心啊！,5
1201239910,252270,好可爱😍😍😍,
906669185,252000,晚上噩梦都是猫向我走过来,2
1827632419,253613,好细心啊,8
3240237264,254000,三喜一家好真诚,11
2934819151,254000,咋又是他们,9
2502049852,254000,小米的裙子好好看,4
3728684234,254820,好用心,8
638711346,254930,好细心,
1632911134,255354,三喜一家善良真诚,
1651689316,256000,他们对客人都好好啊,665
3209543912,257000,剪指甲这么乖！,1
870572088,258720,猫猫狗狗不剪指甲的话挠人会疼的，况爸好细心,574
3852913569,258321,好可爱好可爱,12
3167176778,258491,邝盛太棒了,2
3136318876,258646,第一,3
226841916,259142,况爸太细心了吧,16
1270575093,259551,记录生活的阿奚～好暖～,5
962312758,260000,有一双发现美得眼睛,5
3328809024,260000,剪指甲剪一天哈哈哈哈,4
3677424851,260017,看小米三喜小宝,9
3936417864,261000,三喜一家真的都是超级真诚的人！,11
606011715,261987,小宝呢,7
533683958,263000,四川都热情好客是真的,1112
2127771015,263000,三喜😍,5
2625641089,264000,好可爱呀你们,1092
2548595170,265000,这个门好喜欢,21
557712203,266542,阿米小裙纸好漂亮啊,729
741322355,266340,三三的裙子好漂亮，是哪家的呀？,17
3003167702,266034,太用心了,17
2508302989,267000,撒 ～～起～～,16
3739462120,267259,好喜欢这个装修风格,9
1170145424,267971,好可爱呀你们,3
1865068962,267000,况盛天花板,3
3161929414,267230,好可爱好可爱,4
3776843423,268158,太细心了,3
2142201609,269041,看小米三喜小宝,18
2490836366,269258,可爱的三喜一家,4
118966274,269832,刚剪完指甲会更锋利,4
3006558287,269323,都是住的别墅呀,12
638711346,270042,三喜😍,
2763309881,271653,厉害,
1564821056,272714,三喜和妈妈是大可爱和小可爱，,76
2589177540,273000,三喜小公主👸🏻,3
870218139,273000,人家主人不觉得打扰，你们担心的可真多,908
3161929414,273236,好可爱呀你们,4
2287458125,274000,震惊，三三同款裙子,8
3098471131,274000,好喜欢她们两家呀啊啊啊我的宝贝们,8
320775155,275137,三喜小可爱,1
3776843423,277180,好有爱啊,3
4225868529,278896,如果有朋友这么远来我家做客，我会觉得很开心的,907
3332789495,278896,如果有朋友这么远来我家做客，我会觉得很开心的,41
638711346,278052,三喜小公主👸🏻,3
1754874449,279000,裙子👗Gucci的 一万三,14
3641569341,279000,小宝怎么不叫喜喜了,12
475811711,279866,真好真好,6
4217306213,280451,怎么打扰了呀,6
708436184,281000,我好喜欢有人来我家串门吖,78
4217306213,281455,人就是要你来我往,13
3028715814,281287,好细心,
154934314,281000,啧,
2803274819,283363,对面是大伯家，不打扰,41
3861331489,283000,三起,3
388632101,284613,怎么会打扰我特别喜欢朋友来我家 一起玩感觉很热闹但是她们走了剩我自己我又会很伤心,10
3191204829,285185,三三真的很喜欢小宝,18
2344069631,285781,小宝:撒喜～～,6
3161477769,285646,三三这身好漂亮,6
3585284499,286000,"节目安排好吧,打扰你了？",6
3194784388,286086,哈哈哈哈哈哈小宝开心的嘞,
423653185,287000,喊三喜的居然是小宝,50
1717102303,287513,啊宝宝好可爱啊啊啊,2
2023012747,289000,好喜欢她们两家在一起～,13
1262874779,289242,如果有朋友这么远来我家做客，我会觉得很开心的,8
3776082572,289415,去做客多好呀交朋友,5
3520613274,289242,如果有朋友这么远来我家做客，我会觉得很开心的,10
154934314,289000,😩,
872745189,290292,说打扰的？我？？,4
201357920,290028,茶～～～几～～～,4
3617714077,291067,看这样他家应该是一楼吧,3
1309326227,291778,三三好苗条好漂亮,7
568390822,292000,三喜好会赞美哦🥰！真乖,17
3886170547,292016,三三好瘦好漂亮,2
2422313481,292001,他们一家怎么家家都去,1
53565971,293719,一楼，难怪有地下室,11
1422771974,293000,经常打扰别人,9
1513734705,294000,三喜好懂,10
1754874449,294000,裙子👗一万三,3
154934314,294000,💁,
693678730,295000,小米小宝好乖啊 没换鞋就只站在门口,237
3538644492,295366,这里是小宝，三喜家是阿宝宝的天堂,
3036362235,295000,小米小宝好乖啊 没换鞋就只站在门口,29
1746650874,295649, 哇！！！好看,6
4280395249,296000,你去你同事朋友家做客是打扰？,11
1685256173,296308,好可爱阿阿阿阿,2
3195604602,297851,打扰谁了啊,11
3684900345,298299,这哪里是打扰呀 去朋友家玩罢了  而且小朋友都很喜欢去玩,270
3937794428,298000,能不能把三喜送给我啊 ,22
638711346,298083,三喜好会赞美哦🥰！真乖,3
2075165157,299427,阿宝宝鞋子是不是穿反了哈哈哈,691
544838204,299542,三三的腿好细,14
234703340,299000,三喜真好,8
3010737901,300623,三个小可爱,3
2514506987,300000,天哪太喜欢三喜了,1
3747205573,301000,杰哥喊住的得嘛，而且你没得朋友嘛，朋友屋头耍多开心的一件事呀,5
1870308739,301115,女生的友情真好啊五五,1
1505906004,302625,小宝的鞋好像都穿反了,11
3677302816,303689,三喜真的太乖太乖了,821
402675171,303689,三喜真的太乖太乖了,29
3952068666,303550,这是别墅吧，好好哦,1
2425862602,305000,小米好有家教，还把鞋子摆好了,11
3286233521,306345,哪里不打扰啊,7
3240237264,307000,幸好我有三双鞋哈哈哈,10
693376708,307954,阿宝宝又乖又懂事,3
1673102354,307000,三喜太乖啦,12
1054614564,308294,阿宝宝 鞋子穿反啦哈哈哈,401
2068973137,308216,小宝鞋子反啦哈哈哈哈哈哈哈哈哈,12
1170145424,309191,三喜真的太乖太乖了,16
1377666626,309289,9块9；笑不好,4
3195604602,309513,人自己住的,3
1565674496,309924,喊喜喜,
2581273318,310000,打扰？,1
3538644492,311318,阿宝宝来到了天堂 ,3
1459530183,311518,小宝鞋子穿反了，哈哈哈哈,411
2142201609,314312,阿宝宝 鞋子穿反啦哈哈哈,612
4025685889,314326,谁的裙子一万三,7
638711346,315179,三喜真的太乖太乖了,3
1944680656,316242,这是人家邀请来玩的,21
577133149,319236,这两件衬衫真的好好看,3
3161929414,319404,人自己住的,6
2492402282,325000,小米的裙子1万3，小米小宝的衣服几乎都是上千的,14
2593592066,330000,西安呢？在哪里？,2
3465623005,331000,阿溪的裤子穿了几天啦哈哈哈哈,35
2280022641,332027,人家很欢迎啊,13
3292565602,332000,我好喜欢,1
3496319491,332998,这件衬衫好漂亮,3
1870308739,336659,好好看,2
2906689338,337000,石头岛,3
3384797647,338172,这个衬衫我也好喜欢,471
38181621,338937,裴浩适合那几件蓝色的。,5
1564821056,340395,马杨抖音天天穿况盛家的衬衫哈哈哈哈,907
2549728483,342511,这个衬衫我也好喜欢,6
332666941,343434,马杨抖音天天穿况盛家的衬衫哈哈哈哈,439
3161929414,345811,这个衬衫我也好喜欢,10
260014413,348000,小宝和宝妈鞋子都穿反啦,10
3521782081,348842,好用心,10
1557485214,350243,好实用,3
3174957176,351000,安娜穿的是石头岛哎,6
2971800942,354842,就光看安娜其实就是有点,15
2061644746,354000,马扬咋都不讲话咧,13
2576184973,354965,葛爸是真的贴心,4
2076795176,355827,每家都送了伴手礼茶叶的~杰哥家也有的,633
2059931236,355958,这次没人说她们不带礼物了吧,21
3855779059,355331,同款同款,
3161929414,355823,好用心,8
234917271,356000,太用心了,8
24082754,356000,送的很适合三喜家诶,2
34714421,357064,人家送了这一家肯定也送了上一家，不是一定要播出来才行，好吧,22
638711346,357262,好实用,1
2954232659,358000,哇好用心 因为三喜吃饭问题嘛！,725
1165525515,358000,你们真的。。。以为自己了解全部事实真相？,10
1822557230,358000,都好用心啊,29
47564355,359747,前面说人家空手来的好好看看,1
3861873056,359521,救命,1
1252946449,359393,他家猫都不怕生人呀，好羡慕,13
3677424851,360748,好细心,4
3161929414,361863,太用心了,10
1262874779,362000,安娜给每家都带了礼物，肖杰家最多，没放出来,20
2770622781,362000,葛爸真的很细心,1
569392806,362000,你咋知道人家没送 认识这么久了 没准上一季都送了 这一季送了没播,104
3585284499,363000,"每家都送了,没播出来而已",834
1002383662,363000,想要切丝神器连接,4
2293584622,364990,葛佩豪送的碗具。太萌了。,9
1309292171,364819,好用心,6
3677424851,364824,好细心,3
4065311159,365319, 谁懂啊，总觉得况家在农场，知道看到小区门,16
3226617538,367888,好仔细呀,4
656930874,368522,好用心的礼物,9
921005293,368969,模mu具,3
1170145424,370437,"每家都送了,没播出来而已",327
2022350650,370000,哎呀～好可爱啊～,14
1707185004,371000,安娜看着就不好相处，有点一趟,19
1991155147,373944,三喜好乖~·,14
736630990,374000,好可爱好可爱三喜宝宝❤️,147
435016588,374000,三个宝宝都好可爱 我的最爱,141
870572088,374442,女孩子好可爱啊啊啊啊,15
2250128981,378718,两个话唠的相遇 哈哈哈 ,29
2082515241,379459,小米跟三喜能聊一天,20
638711346,379372,三喜好乖~·,1
234703340,380000,好像我和我的朋友聊天,11
2803274819,384684,她俩同龄可以当闺蜜,33
1383863856,384126,好想跟三喜做朋友,32
1308267930,385475,7月中旬才来看这期，感觉很微妙,71
1544339985,385000,他们给所有人都准备了，,4
1068409437,386000,李承铉手上也有,2
3161929414,386908,杰哥家准备了 没剪出来,31
4283847576,388000,太可爱了阿宝,950
3104538168,388942,阿宝宝小话唠你别太可爱了啊啊啊啊啊啊啊啊,38
3954705887,389000,安娜每家都带了！很细心,170
2267216968,389000,安娜每家都带了！很细心,21
3010737901,389198,热情大方的三喜宝宝，软软糯糯的小暖男阿宝宝，漂亮可爱的阿米米，我都好喜欢呀,19
1262874779,389000,安娜每家都带了！很细心,13
876790528,390000,小宝：我来RA,10
2308958600,390000,哈哈哈这俩真是小闺蜜吖,10
1819517630,392343,不要说人家没送了,455
243099542,392548,小米小宝他们去杰哥家根本没有带,8
638711346,392434,好想跟三喜做朋友,2
740632037,393356,准备了的只是没有播出来,54
270892635,394000,小宝看起来好小一只，腿居然这么长,14
2277658988,394292,阿宝宝姐姐爱你！！！,8
3855779059,394238,我也有这个切丝的一百多块,
21595109,395559,阿宝的裤子好像秋裤啊,19
2994757954,395000,阿宝宝是不是穿反鞋了好可爱哈哈哈哈哈哈哈,12
