uid,time,content,v2_up_count
1352876038,37842,太喜欢这一季了,1
2146191178,37000,来啦,
3371838486,38354,船长好帅,1
2516979110,38343,来啦,1
3006257604,38143,终于啊啊啊啊,
447049138,39000,来啦来啦,3
2984019044,39210,打卡，来了来了,2
3544747893,39000,来了来了,1
3429280179,39262,前排！,1
2617378689,39822,俺来了,
3135436686,40974,罗雨婷首刷打卡2024.7.11,
1090046734,41325,晨哥，我来啦~,3
443850132,41000,马里奥，ee想你,
3408371732,41842,第一,
157509087,42471,终于等到了,1
2358766435,44147,墨一,
1162909654,44000,东北娃我来了,2
3411930752,45000,八喜八喜,2
1964625741,45121,终于更新啦,1
2991878574,46057,来啦,
1666087579,46913,来了,
175674082,48088,来了,
2366554240,49000,宝贝们 ee来啦,2
2146191178,49000,我的周末快乐,1
1743652465,50531,墨一墨一,2
3049677322,51944,Yxx打卡,
3384720315,51070,来了,2
387287530,51897,好看😁,
1737607850,52276,奥利奥，马立奥,
3902119215,52220,时长好评,2
1413727615,52985,可乐，我来啦,
2426926588,53000,来啦,
3651648426,56334,这不是我想要的双更,9
2617378689,56426,喜欢大船！！,5
3281798022,57000,来啦来啦,
1162909654,59000,喜欢东北娃,1
2134621725,61000,八喜我来啦,3
1836843971,61000,哈哈,
1525873599,61200,可乐 墨一墨汐,
1121178110,63363,八喜八喜,4
3478594469,63000,好喜欢啊啊啊啊,
742222137,64360,大学生来也,7
4258620562,65215,来喽,2
3009122095,67000,八喜 可乐,1
661517112,67906,面条,1
3341261958,70329,等了好久终于更新了,1
4097134427,70943,来了,
387287530,71929,好看😊,
69056590,71729,来了,
706818382,72000,来啦,
1379030498,73947,来啦,
670849354,74874,每个宝宝都好可爱,1
4281824433,75000,我以为每天双更呢哈哈哈哈,2
776023602,75000,魏晨我来咯,2
811188239,75000,来咯,
773946623,76671,喜欢4号家庭！,2
3549927253,76886,爱他美卓傲3宝宝成长滋补品,
1061513514,76714,来了,2
58971960,76000,徐第一,
4239943838,77864,来看梗王,6
576940376,77857,来啦来啦,2
1997354643,78000,换一个背景，谢谢,2
3677424851,79859,来看魏晨啦,6
226214167,79748,来啦,2
2925288405,80229,学前教育大学生,5
2266742096,80000,来看魏晨啦,1
2542121197,80779,来啦,
3197508813,80822,终于来了,
1209268401,82000,来看晨！,1
2633665715,82948,来啦来啦🤩,
2165710294,83000,八喜,1
1475955061,83416,来了,
4121623488,84588,来啦来啦,1
840084715,84892,来看晨哥啦,
493579807,84100,来了,
4260886916,85057,晨哥,2
2126347776,85354,来了,1
2617378689,85042,喜欢天意,
3638380500,85691,来了,
1944196881,86000,好清爽的魏晨,4
3085853731,87000,来啦来啦,1
3592912264,87962,来了来了,1
950805160,88000,禾伙人来也,10
1807723309,88362,魏晨我来啦,3
1249877939,88092,下一季请艾队来参加吧想看,
2055807640,88000,来了来了,
441404121,89348,喜欢大船,2
3268062555,89000,第一☝️,1
2021671465,91419,大船ee来啦,
2403910622,91042,来啦,
3002893673,93305,晨晨我来了,2
2635617379,93501,来啦晨哥,1
171288488,93155,来了来了,
4022137049,94320,魏晨！,1
2062758064,94146,喜欢这个太空宇宙的棚景,6
3592912264,95484,喜欢可乐,1
1452977111,95022,好多赞助,
3099388107,96221,喜欢八喜宝宝😚,4
1659153674,96000,看新手爸爸魏晨,2
547530128,98487,杂食动物来也,3
2818935830,98000,魏晨！,1
3183097083,98793,来了来了,
452688123,100000,来了,1
3085853731,101000,等的我好苦,2
2529223878,101193,来了,
2974775644,103421,魏晨好帅,3
4113901939,103247,来啦,
2628884333,105000,这么多赞助 幸苦你了艾姐,71
2617378689,105189,俺来了 喜欢大船,4
4078161362,106085,魏晨我来啦,3
2194319807,107000,我来啦，最爱双胞胎了,1
3839287625,108000,火了赞助商都多了好多,14
470450777,108166,喜欢艾姐的衣服,2
3307903941,110114,赞助好多😁,4
3707474060,110000,学前大学生来也,3
275143537,110000,来啦,
3947031377,111031,一刻都不想快进,3
738565048,111560,来了,1
829734586,111807,来了,
950651577,112989,来看可乐,1
3233617768,112112,大船 可乐 啊啊啊啊,
1701792732,114694,来看可乐和大船啦,9
1077161007,114584,好多赞助啊，读都读不完,2
4015349182,115991,上下还分两天播，是有点热度就来造次了😊😊,91
2254157109,115216,喜欢大船,1
115967811,117032,超级喜欢大船一家,2
2160281174,120937,人家说了啊！后期来不及！造次啥造次,10
2402250047,120000,八喜八喜,
1131791658,122404,老乐橙兼禾伙人报道！！！,4
3339903906,122589,武艺,
1761698962,124000,好喜欢艾姐,1
270275908,125363,八喜宝宝,3
2254157109,125533,喜欢东北小伙,1
3782993111,126571,没有人吗,1
3202827397,127000,超喜欢大船！,10
3216561250,127977,谢谢金主爸爸的支持,1
1202366631,127968,爱所有宝宝😊,4
811188239,128000,连录两期吗衣服没换哎,12
664318773,128903,连着录两期吗？,4
1436195784,128000,没换衣服,3
3592112744,128339,晨哥晨哥,1
3092558278,128947,来了,1
2616391092,129000,哈哈哈哈哈，前面的别太搞笑，有点热度就来造次,10
3006257604,129837, 想看双更,2
4114757191,129000,李艾真的好美,1
2329996402,129956,第一,
1225288516,132025,大船,2
2917783346,132864,二刷,
1329041145,133563,大船我来啦,7
3947405894,135897,看晨哥,
1793737172,138952,墨一墨汐我来了,
3537194087,138834,大船,
1603059585,139238,来了,1
3823852167,140756,哈哈,1
487134526,141000,l来了,
1923707664,143274,观察室类的节目一般都是一次录两期,12
4244830803,143652,最喜欢第四个家庭～,4
182268483,143910,ee来了,1
4048012571,143000,来了,
1555741044,144000,吵架的时候,
478795139,144000,第一,2
899032056,144112,为李承铉而来,1
826219155,144116,喜欢墨一,
4262062058,145000,八喜八喜,1
3823852167,147014,我来了,
459606845,148371,没有造次 考虑考虑后期,4
487134526,148000,最喜欢第四家,2
3647694445,149000,来啦来啦,1
2764524254,151560,有人吗,
3884704015,152000,来啦,1
3474622286,153000,还好，我家都是我老公起来！,2
478795139,154000,提前了,1
2171886352,155256,喜欢可乐,
2369365838,156000,啦啦,2
3823852167,157715,好可爱,3
1822036368,161643,第一,
3823852167,162479,第一,1
2023170516,163626,特稿,
3837918755,164975,一〇,
4260886916,165097,晨晨,
548566309,166000,来喽,3
2369365838,167000,哈哈,3
2023170516,169432,大大,1
1993284847,171515,这不是我爸吗,6
3823852167,171371,爱他美卓傲吸收怎么样,2
3659091906,175862,梗王稳定发挥,1579
305635285,177000,为什么要分开播啊,10
2558994814,177995,就喜欢这样聊天谁懂,15
1258644572,177000,哈哈哈哈梗王,5
2974775644,178743,哈哈哈哈哈哈魏晨是会安排的,10
478795139,179000,果然是梗王,486
2597779070,179733,魏晨你怎么回事！,336
1666524406,179000,看完再见爱人来看看爸爸当家治愈一下,
427467421,180000,魏晨开局就爆梗,85
3201714639,180360,期待大船,1
2845938047,181278,不愧是梗王,5
1835104218,181007,来了来了,
3469498393,183741,梗王,5
3298740845,183000,魏晨魏晨,4
2853766923,183433,喜欢的两组都在明天,3
1044709233,184000,要小春哥来参加一季,12
171288488,184953,哈哈哈,2
1113522820,184416,不愧是梗王,13
3046803656,184120,等一周啦,1
37198973,187000,晨哥你够了,3
2062758064,187192,哈哈哈哈哈哈哈哈哈哈哈哈主持人和嘉宾选得好好，和谐，有趣,343
3947047750,188441,墨一,1
3677424851,190064,哈哈哈哈哈哈哈魏晨,7
2855635883,192905,来了,1
612881888,194939,梗王不管在哪，都是稳定发挥,322
3089102675,195941,准时观看,
2250657033,196092,来了来了,
3390315186,200000,艾姐干得漂亮！！,12
2700044992,200939,没人吗？,2
1158325817,200132,略略,
923131769,202217,梗王想起了赵小童,
4059836633,203000,虽然是第二期 但是还是同一时间录的 他们换了衣服 但是嘉宾没有,2
1117048675,206000,魏晨真的模范老公,587
3298740845,207000,晨哥好可爱哈哈哈哈,359
1297712665,208672,这里莫名想到了明侦的尔康：你的时间还有五分钟😂,128
1129606983,210000,哈哈哈哈哈哈哈哈哈 晨嫂快看,424
2444887847,211915,求生欲太强了😂😂,8
37198973,212000,晨哥求生欲上来了,7
2682342068,212771,都我发誓了哈哈哈哈,35
2196659456,212401,来了来了,4
1117048675,213000,哈哈哈哈求生欲好强,358
1090046734,213159,哈哈哈哈哈 我晨哥当场发誓 ,24
148352214,213436,来啦来啦,2
4022444214,215000,哈哈哈哈，怎么这样啦,5
765559356,216623,哈哈哈哈求生欲爆满,22
1850705197,216000,哈哈哈哈哈哈魏晨,19
123230428,217000,他急了哈哈哈哈哈哈哈哈哈,14
2869205749,217064,我来了,1
251589525,217000,这求生欲,13
369034485,218901,魏晨！！,5
1959836834,219361,哈哈魏晨的求生欲拉满,271
1393997691,219175,魏晨好男人哈哈哈哈哈哈哈哈哈,25
1978528485,219263,可乐我来了,
4260886916,221108,于玮！！！,2
4160018320,222000,能找到魏晨这样的多好,12
2429337536,223102,小春哥去过爸爸去哪儿,
171288488,224065,嘴太甜了就你会说哈哈哈,184
1393540019,227000,哈哈哈哈哈哈哈魏晨,11
4186667354,227000,没得马里奥么,1
1701792732,227716,喜欢的大船和可乐，分开播了,6
400123115,229190,嘴太甜了就你会说哈哈哈,11
3416982975,230051,有人吗,2
792645070,231819,想看的两组都在明天 为什么不一起放完啊,4
4224383365,231666,厕所哈哈哈哈哈,
219397049,231956,来了来了,1
312381204,231959,他妻子比他年纪大吗,
3962381419,232001,马里奥来了吗,
1090046734,236485,哈哈哈哈哈哈哈 当场发誓,92
2462140082,242133,有人,1
3854383245,246806,打卡打卡,4
2454600395,246566,谢谢嫂子,
3772105327,247190,第二期下是明天才放吗,1
1630367133,249000,一看就是一天录的,3
3854383245,249937,我是第一个,
3930864939,250000,采儿姐好美,2
2568316562,257254,哈哈哈,1
3109661870,258066,预定下一季魏晨上,21
3549065158,260008,无人区,2
1214353138,261550,炫哥身上皮皮皮皮朱同款衣服😻,4
2462140082,261440,占位置,4
1405567837,264000,理解一下 因为四川人骨子里就爱弯酸,473
581898756,268000,下一季请魏晨带小小晨上,22
3092104984,269000,成都人，是喜欢这样的哈哈哈哈哈,164
4173699615,270146,哈哈哈哈哈哈7哥,138
1966869494,271000,四川人是这样的,10
175674082,272621,来了,1
2544435961,272135,11:59 第一,3
3430453262,274589,把自己能照顾好是好事,250
2694065503,274202,哈哈哈,3
2244482274,277930,求生欲拉满,9
1004163070,279000,来了来了,1
2645086946,279507,把自己能照顾好是好事,9
3778800945,282645,哈哈,2
3550990470,283898,我也经常这样说老公，,
3285549812,285000,八喜 姐姐来啦～,3
3419874364,286000,八喜宝宝,6
3843442346,286000,都第二期了，还问有没有有马里奥，看啥了？,12
3062942415,286000,喜欢八喜,2
2390527283,288000,八喜真的太可爱了，宝宝,16
2800454012,288808,八喜八喜,2
4194122313,288808,八喜八喜,1
3254568274,289337,皱皱巴巴的八喜宝宝，哈哈哈哈哈哈,161
4260886916,291747,八喜来啦,2
3979459643,291000,八喜宝宝！,3
646089330,291906,来了嘿嘿,
3469498393,292062,八喜宝宝,2
262406147,292971,没有人吗,
1798705697,293000,八喜真的很帅呀，霸总范儿,1
171288488,293123,哈哈哈娃娃来啦,1
911309159,294645,皱皱巴巴的八喜宝宝，哈哈哈哈哈哈,8
914113447,295000,二刷看八喜,4
2464693200,295000,八喜真的好可爱呀,4
1775951932,295696,好喜欢八喜,2
1914634585,295132,有点像谢霆锋,2
2194319807,295000,八喜宝宝来啦,1
3894635883,297000,感觉八喜有点像我和全圆佑生的小孩☺️☺️,224
1689328535,298548,八喜八喜～,5
36804262,298000,好可爱救命,3
1222886817,298879,感觉他爸爸像王宝强,1
2023424235,299030,八喜太可爱了！,1
3394826310,299000,八喜宝宝,5
87273979,299000,哎前面的克拉！哈哈哈哈哈哈哈,1
1934072096,299000,大裤衩,
1966139686,299000,有人吗,
1703535230,300000,连着录的吧,
540244322,300757,八喜宝宝好可爱,
188285933,301000,尹净汉是我的！,3
713251398,301928,我觉得八喜的爸爸像黄轩,3
3365965072,302984,喜欢八喜宝宝！！！,4
3803837954,302059,像陈晓东,1
104554880,302692,来了来了,
3505668312,303091,有没有大学生,6
3817024181,303712,八喜仔仔好可爱,4
1617135158,303000,前面那个全圆佑是我的，八喜应该是我跟全圆佑生的😁😁,1
427467421,303000,太可爱了，八喜宝宝,2
3677424851,303787,这一季的小孩子都好喜欢目前,3
3923477385,303000,呀，原来离得这么近,
1379030498,304847,八喜宝贝我来啦,3
2037536884,304000,八喜宝宝,1
1582624343,304000,八喜好阔爱,
677299060,304954,八喜八喜,
659972546,305329,讲故事那个真的好好笑,4
537761157,305000,好可爱的宝宝 呜呜呜,3
1570079278,306800,克拉！,9
1124928341,306000,八喜姐姐来了,2
4033180892,306024,可爱,1
1570484906,307098,八喜宝贝,3
171288488,307439,来晚了我,2
240417782,307000,好可爱啊宝宝,1
450455264,307204,重刷八喜,
776116120,307000,八喜有鼻炎吗 鼻音好重,
1810511188,307000,八喜宝贝,
671729223,308611,八喜宝宝来啦,2
4095829864,308283,糟糕，我想起来那个故事,5
1948460285,308000,八喜宝宝,
533781625,309146,八喜！！,3
191423335,309835,八喜！,2
3080479685,310000,他们是在苏州啊 ,
3985862730,311571,八喜宝宝来了来了,2
3855969937,311885,八喜说话好好听,2
54995676,311000,八喜姐姐来啦,1
2037536884,311000,宝宝真可爱,
872545873,311000,苏州哪里,
2999931479,311602,来了,
2713094364,312000,怎么感觉一下子录了两期,4
1826309767,312012,前面的全圆佑是我的,106
2622261907,312459,来看,1
406984961,313005,啊啊啊啊超喜欢八喜宝宝,1
146970365,313005,啊啊啊啊超喜欢八喜宝宝,6
1208834070,314177,最喜欢八喜了～～～,1
1259039727,315454,八喜宝贝好可爱,3
900951702,315370,说黄轩的点了,1
997386232,315000,他家最好看,
262406147,315145,来了来了,
508138599,315000,八喜,
655984011,316000,全圆佑是我的,17
3923477385,316000,苏州中心那,1
1600028804,318186,八喜八喜好喜欢,3
1886564822,318000,我跟徐明浩金珉奎一块看嘿嘿嘿,2
641751852,319275,来了,
235964316,319572,八喜我来了,2
2590362264,320829,全圆佑是我的！！！！！,48
599292868,320929,八喜八喜,2
914113447,321000,ee也想亲亲八喜宝宝,9
1112536029,321032,全圆佑是我的!!!,6
3768565586,321621,八喜宝贝,3
3888410143,321762,八喜我来了,3
2845938047,323415,hhh，抗拒,5
3726466298,323000,好可爱,4
604877862,323289,五刷八喜,
1515442156,324835,哈哈哈哈哈强行叫醒,4
3378871100,324000,金珉奎陪我看,2
3341867333,324000,没人吗,1
2128221544,325280,下在哪里啊,2
4263577500,326000,全圆佑是你的李硕珉就是我的啦,6
1611438165,326592,八喜宝宝超可爱,2
604877862,326142,八喜家最有意思,4
3891400495,326436,山姆同款枕头,
1333778503,327276,这怎么也有克拉,12
3955608208,327742,爸爸长得像郭晓东,19
2588810090,328555,洪知秀陪我看,1
266889766,329735,早得很,2
225394664,329945,来啦,
58971960,331000,好可爱,2
3792052423,332962,八喜宝宝好可爱,9
2800920798,333000,苏翊鸣,10
1998194138,333000,在苏州呢？,
2260352586,334717,权顺荣是我的,2
2225893084,335000,李硕珉是我的！,12
2040894727,337691,我也觉得这个爸爸像郭晓东,5
2393932828,337000,在看再看,2
65374533,338000,有人吗？,5
2819128115,339832,有，在认真看,4
3246211442,339000,徐明浩是我的！,2
2025155674,340000,尹净汉是我的！,2
4260886916,341283,好可爱呀八喜宝宝,4
368318021,342319,准点追,4
3830296330,342950,吃的米线大家都在吃啥呢,2
62114447,343000,我还以为会吹哨子呢,5
2692895119,343027,有有有,3
3051227962,344000,神似苏翊鸣,10
3132781040,345311,崔胜澈是我的,53
2004658495,345000,十个勤天我们公司的！,5
2194165343,345000,精彩二门,3
171288488,346744,有有有,3
4103703900,346000,冬灯耶,2
1886564822,347000,金珉奎,3
3531449749,348000,对 很像郭晓冬的感觉,130
940799883,348819,八喜好像极限挑战里黄景瑜带的小孩,2
753200741,348000,没人想去,4
2025155674,348000,十七都是我的哈哈哈哈,1
941122339,349327,7点多我也醒不了哈哈哈,7
12310597,350905,那金珉奎就是我的了,4
3171060583,350980,好像天天啊,
1935694526,351000,金珉奎是我的,5
2645086946,351841,对 很像郭晓冬的感觉,8
1454979266,352279,跟我崽一样，我崽12岁了，他房间的灯要等他醒了才能开,3
2813462926,353000,一模一样,1
3755651986,354000,八喜太可爱啦,11
1397051758,354667,朴成训最最最帅,3
1766278652,355287,八喜像小说男主小时候哈哈哈,50
2260824170,355499,好像黄轩啊,
3981354903,356006,金珉奎是我的！！！！,6
3648784219,356000,同款枕头,
1918431677,356000,同款枕头,
3246211442,357000,无处不在的克拉,1
3797368018,359000,吃水果追综艺！！！,9
294353990,362663,八喜好可爱啊啊啊啊啊啊,8
647830862,362223,世界是一个巨大的克拉圈,4
251325441,363315,这一季，女孩子很少诶,9
602133749,363095,吃麻辣烫,3
3536752680,365380,权顺荣和我一起看的😚😚😚,3
1820044759,365966,八喜,2
367849266,366723,还以为爸爸会生气，还好爸爸是情绪稳定的大人,6
78667464,366435,跟我爸一样一样的,6
3773505486,367809,吃的米线,1
290147663,367502,这一季，女孩子很少诶,6
3032561578,368000,八喜宝宝可以和可乐综合一下一个起不来一个起贼早,169
592477166,369000,吃雪糕,1
3151200853,370729,吃冒菜好吃吃,1
1229695287,371763,这么小就自己一个人睡了吗,
4113901939,372035,怎么没人,3
2616391092,374000,有人，在看呢,1
1748445115,379000,有人 在吃饭,4
368431901,379681,吃水煮鱼,
4138253093,381064,八喜我来了！,5
924849534,381572,长得像郭晓东,2
2740991487,383258,那文俊辉就是我的了,2
3597389017,387000,第一,1
4210502838,390000,小建议，字幕姓名不要用红色，观察室外的视频字幕,13
716761438,390831,哈哈哈哈哈哈好好笑,3
510422648,391010,徐明浩是我的,
4054806146,392031,第二,2
492536362,393575,我追了三季这个综艺,109
4268410665,393657,都21世纪了,1
3469498393,394669,直接拖走哈哈,13
3944208236,400837,八喜好可爱啊,10
4150919729,401000,这一家的衣品好好,443
1221955352,401672,拍摄也得去幼儿园呀,4
1111911141,402000,太羡慕了，我们家每天六点半起来叫我,3
3273731694,406000,八喜穿搭好好,8
4155539134,407806,什么情况，跳着放,4
400123115,407664,这一家的衣品好好,243
16100179,407087,第三,1
2416939201,408000,八喜来啦,3
2259405294,410000,好像何蓝逗,9
1727433529,410554,徐明浩是我的,1
1990101093,410000,早八,1
546452784,411197,八喜衣服好有范,14
3997885859,413397,这个衣服好好看,8
636475579,413096,直接拎走哈哈哈哈,3
2334727351,414000,爸爸真的好温柔,7
563241197,414306,下几点,2
2499839495,415000,真的衣品好好,23
2100333289,415930,八喜的衣服都好好看,7
2146191178,418000,八喜宝宝头发弄上去好帅啊,238
2835015150,420000,为什么我还是喜欢   三喜,1
1515442156,420135,八喜:好想逃,1
2819128115,422640,八喜好可爱呀啊啊啊啊,4
3453079007,422000,喜欢看赵志远一家,2
2961520518,422000,好像小羊驼啊哈哈哈,1
3360479494,422105,可爱宝宝,1
1899471566,423000,论这个世界爸爸们给孩子洗脸的同款手法,11
2584173955,423996,可能是上一季女孩子多,
856342864,424000,不能剪个头发嘛,1
1294019697,424993,可爱 跟小松鼠一样,
1913410647,425000,八喜好像一只小熊,5
753200741,426000,八喜太可爱了,9
3917429936,427000,觉得小孩头发有点长 ,1
2066517622,428016,我的天牙刷还分早晚,213
563241197,429927,哈哈哈,48
967850878,429000,感觉像马伯骞哈哈哈,7
4246893739,429696,我也跳来跳去的，片子出问题了吧,2
324038753,431000,也太细了吧,15
1444703506,432204,好像背着善哉跑的男二,11
615563332,432000,好讲解,
3205637481,433573,还分那么细，有必要吗？,211
3780510624,433177,没刘海比较帅诶,6
3888410143,433584,八喜宝宝好帅啊,5
2823235224,434000,王诗龄二岁都自己刷牙洗脸,4
2319149202,435156,软软糯糯的八喜,497
210382092,435000,感觉像文韬,12
2524298692,436867,牙刷还分早晚啊,442
2039582044,437660,卡皮巴拉,3
3459167965,439338,我也感觉特别像文韬,9
615563332,441000,好讲究,
1670259215,442000,我去早上晚上还不一样我的天太夸张了,5
1550894659,443228,这么长头发都不剪的吗,1
4020241432,444326,牙刷还分早晚啊,10
1190682246,446804,估计晚上的牙刷清洁力更强一点,131
859838078,446700,太搞笑了,1
3723507440,449000,文韬自己都生不出这么像的,128
498411468,449000,太细了吧哈哈哈哈牙刷也分早晚呐,4
1188689631,451580,第一,
1645150788,452000,不理解 人家小孩头发咋样也得来一句😅,9
2298301018,452000,晚上刷一次早上刷一次啊,4
1188689631,454544,好可爱呀,6
2271427423,454000,天呐，霸道总裁一样的儿子,4
4047723212,455427,八喜的嘴巴好好看啊 ,8
2196649427,457298,这是人家自己的发型,7
3515665355,459466,幼儿园不都提供早餐吗？,5
1286088711,459000,不是爸爸当家吗？why？,33
661517112,461616,饭搭子们，都吃的啥？,6
2155109888,461112,太细了,3
48392790,463901,小杯子好可爱哈哈哈,9
665418372,465152,思思姐这个造型有点像杨倩耶,3
3459167965,466086,紫薯包,
1145011214,467192,关东煮,1
561052961,468940,麻辣香锅,2
2467270636,468941,卤肉卷,1
3623582837,469368,幼儿园提供的不是早餐，早点，午餐，午点,4
3819810119,469000,吃的刘文祥麻辣烫,5
3209406624,469046,难怪免疫力不好 温室花园的宝宝,81
3892774356,469920,我点了煲仔饭，等一下到,2
2462140082,469156,滴滴,1
2411613921,470000,幼儿园九点半吃早餐，自己在家也有吃点,5
2382152954,470773,幼儿园是九点到九点半才开始吃点心，早餐还是要家里解决的,1
433344046,470674,烤盘饭,
103150020,470000,吃的汉堡,
2749353110,471542,好可爱,3
1135707470,471924,宝宝真可爱,2
1746610293,472000,太精细了,4
1400226178,472005,炒面扁肉汤,3
2410839409,472472,在吃麻辣拌,1
3951155847,473000,达美乐,
532303238,474587,麻辣烫,
146970365,475881,盒饭,1
725281183,476200,饼干,
368431901,477908,水煮鱼片,1
1530837680,478120,好乖啊,5
268482588,478000,我也刘文祥哈哈哈哈,3
3118578285,479938,鱼香肉丝盖饭,3
614802192,481000,同款铃声啊,
3615327140,485000,同行这是期末面谈 不是家长会,286
3523991864,493646,可爱的小宝宝🌞,4
1771696937,494994,思思真的好漂亮啊啊啊,595
2926516476,496000,没人？,3
2148181198,500798,哇哦,3
422704481,501000,谁知道用的什么样的儿童餐具,7
2645086946,501520,思思真的好漂亮啊啊啊,280
400123115,502847,思思真的好漂亮啊啊啊,89
2615614539,504061,哈哈,2
3086794125,504085,没人吗,
782375845,505000,我们也是叫姗姗老师,9
162131492,506000,设计好的 ,4
1462227424,507000,哪有开家长会打电话话通知的，只有节目上,422
2390527283,510000,八喜真的好可爱啊,12
1703725976,510606,家访了🤭,6
119917073,511749,故意安排的,92
799172177,513000,学期末幼儿园都是要一个个打电话的,19
1332762029,515820,八喜衣服好好看,146
1063740769,515000,过年前拍的？,12
